CREATED_DATE,SPECIES,LATITUDE,LONGITUDE
2024 Sep 16 12:51:00 PM,WOMBAT,-35.58181636,149.1371772
2024 Sep 17 07:56:00 PM,EASTERN GREY KANGAROO,-35.44006694,149.0880914
2024 Sep 17 11:42:00 AM,EASTERN GREY KANGAROO,-35.23077987,149.080156
2024 Sep 20 03:20:00 PM,EASTERN GREY KANGAROO,-35.31758244,149.0633778
2024 Sep 20 09:00:00 PM,WALLAROO,-35.36805613,149.0513847
2024 Sep 20 09:43:00 AM,WOMBAT,-35.45366981,149.0731414
2024 Sep 20 09:44:00 AM,WOMBAT,-35.49705305,149.1504851
2024 Sep 20 09:46:00 AM,WOMBAT,-35.45381655,149.0731456
2024 Sep 20 09:49:00 AM,WOMBAT,-35.4541589,149.0730817
2024 Sep 20 09:52:00 AM,WOMBAT,-35.45415659,149.0732654
2024 Sep 20 10:02:00 AM,WOMBAT,-35.45444002,149.0735299
2024 Sep 20 10:05:00 AM,WOMBAT,-35.45434754,149.073627
2024 Sep 20 10:07:00 AM,WOMBAT,-35.45412058,149.0735812
2024 Sep 21 02:40:00 PM,SWAN,-35.17314356,149.1388042
2024 Sep 21 06:02:00 PM,MAGPIES,-35.21790338,149.0232042
2024 Sep 21 10:54:00 PM,WALLAROO,-35.22853264,149.1238356
2024 Sep 22 04:28:00 PM,EASTERN GREY KANGAROO,-35.21004676,149.0378639
2024 Sep 22 09:34:00 AM,EASTERN GREY KANGAROO,-35.21484717,149.0456182
2024 Sep 23 08:18:00 PM,EASTERN GREY KANGAROO,-35.21055367,149.190711
2024 Sep 23 10:58:00 AM,EASTERN GREY KANGAROO,-35.27840703,149.0813464
2024 Sep 24 02:57:00 PM,WOMBAT,-35.42382297,149.078317
2024 Sep 25 11:55:00 AM,EASTERN GREY KANGAROO,-35.15128108,149.138854
2024 Sep 28 01:28:00 PM,WALLAROO,-35.3415276,149.1859638
2024 Sep 28 02:00:00 PM,EASTERN GREY KANGAROO,-35.28755641,149.166649
2024 Sep 28 03:03:00 PM,WALLAROO,-35.26982211,149.087971
2024 Sep 28 03:46:00 PM,WOMBAT,-35.42284569,149.0775297
2024 Sep 28 10:07:00 AM,RED NECKED WALLABY,-35.36666159,149.0628448
2024 Sep 29 02:45:00 PM,WALLABY,-35.2718865,149.0428473
2024 Sep 29 10:15:00 AM,WOMBAT,-35.23811836,149.1940367
2024 Sep 29 12:16:00 PM,WALLABY,-35.27206754,149.0414606
2024 Sep 30 02:59:00 PM,WALLAROO,-35.4709152,149.1036134
2024 Sep 30 08:36:00 PM,WOMBAT,-35.44578585,149.1088173
2025 Apr 01 07:27:00 AM,WALLABY,-35.26019997,149.1060151
2025 Apr 01 08:00:00 AM,FOX,-35.32637791,149.0840842
2025 Apr 01 09:29:00 AM,EASTERN GREY KANGAROO,-35.27745461,149.0789474
2025 Apr 01 09:35:00 AM,WALLABY,-35.25247718,149.0817539
2025 Apr 03 06:38:00 AM,EASTERN GREY KANGAROO,-35.31806237,149.0677916
2025 Apr 03 07:14:00 AM,EASTERN GREY KANGAROO,-35.36998761,149.0587111
2025 Apr 03 09:45:00 AM,BRUSHTAIL POSSUM,-35.20654909,149.1027709
2025 Apr 04 09:05:00 AM,WALLAROO,-35.26435857,149.033214
2025 Apr 04 11:17:00 PM,EASTERN GREY KANGAROO,-35.44379135,149.1009071
2025 Apr 05 08:15:00 AM,EASTERN GREY KANGAROO,-35.38911419,149.1331439
2025 Apr 05 10:40:00 AM,FOX,-35.20550089,149.1324867
2025 Apr 05 11:15:00 AM,BRUSHTAIL POSSUM,-35.24814466,149.1270381
2025 Apr 06 01:42:00 PM,WALLABY,-35.26759638,149.1631879
2025 Apr 06 02:16:00 PM,FOX,-35.29715913,149.0393024
2025 Apr 06 12:52:00 AM,EASTERN GREY KANGAROO,-35.30694211,149.0753632
2025 Apr 07 02:43:00 PM,FOX,-35.27473285,149.1869347
2025 Apr 07 02:45:00 PM,FOX,-35.27731414,149.1863146
2025 Apr 07 11:49:00 AM,WALLABY,-35.27085329,149.0879875
2025 Apr 07 11:54:00 AM,WALLABY,-35.25029844,149.1079516
2025 Apr 08 12:16:00 PM,FOX,-35.2736844,149.1477167
2025 Apr 09 03:30:00 PM,WOMBAT,-35.36227156,149.0065575
2025 Apr 09 09:53:00 AM,BRUSHTAIL POSSUM,-35.20997334,149.0911232
2025 Apr 09 10:36:00 AM,EASTERN GREY KANGAROO,-35.27925808,149.0843617
2025 Apr 10 08:45:00 AM,EASTERN GREY KANGAROO,-35.32151607,149.0638683
2025 Apr 10 09:56:00 AM,FOX,-35.29547805,148.9026962
2025 Apr 10 10:49:00 AM,EASTERN GREY KANGAROO,-35.24983919,149.0556206
2025 Apr 10 10:54:00 AM,EASTERN GREY KANGAROO,-35.34094654,149.1611137
2025 Apr 11 02:12:00 PM,EASTERN GREY KANGAROO,-35.19525858,149.0198693
2025 Apr 11 09:10:00 AM,FOX,-35.22040282,149.1956258
2025 Apr 11 10:29:00 AM,EASTERN GREY KANGAROO,-35.27580565,149.0685861
2025 Apr 11 11:55:00 AM,EASTERN GREY KANGAROO,-35.39706396,149.153535
2025 Apr 11 12:37:00 AM,WALLAROO,-35.32581389,149.0642123
2025 Apr 11 12:54:00 PM,FOX,-35.20980164,149.1726036
2025 Apr 12 02:04:00 PM,BRUSHTAIL POSSUM,-35.31530322,149.138399
2025 Apr 12 10:46:00 AM,EASTERN GREY KANGAROO,-35.20801169,149.1924031
2025 Apr 12 11:18:00 AM,WALLABY,-35.26781112,149.0354033
2025 Apr 12 11:28:00 AM,WOMBAT,-35.26918806,149.045609
2025 Apr 13 01:49:00 PM,BRUSHTAIL POSSUM,-35.31069168,149.1414756
2025 Apr 14 02:59:00 PM,CURRAWONG,-35.23052038,149.1040507
2025 Apr 14 09:48:00 AM,WOMBAT,-35.24688591,149.0271799
2025 Apr 14 11:03:00 AM,EASTERN GREY KANGAROO,-35.18493775,149.0878709
2025 Apr 15 01:28:00 PM,EASTERN GREY KANGAROO,-35.21496542,149.1863612
2025 Apr 15 02:27:00 PM,WALLAROO,-35.38137218,149.0931505
2025 Apr 15 02:28:00 PM,BRUSHTAIL POSSUM,-35.35672174,149.0868345
2025 Apr 15 09:57:00 PM,WALLAROO,-35.29112656,149.257531
2025 Apr 16 01:36:00 PM,BRUSHTAIL POSSUM,-35.34395605,149.1415256
2025 Apr 17 01:17:00 PM,WALLAROO,-35.44679827,149.1079258
2025 Apr 17 02:42:00 PM,EASTERN GREY KANGAROO,-35.2108296,149.189834
2025 Apr 17 11:17:00 AM,EASTERN GREY KANGAROO,-35.3944815,149.1411021
2025 Apr 18 03:33:00 PM,WOMBAT,-35.50849926,149.0715395
2025 Apr 18 08:17:00 AM,EASTERN GREY KANGAROO,-35.35848667,149.102632
2025 Apr 18 09:53:00 AM,EASTERN GREY KANGAROO,-35.32058945,149.2426493
2025 Apr 18 11:31:00 AM,BRUSHTAIL POSSUM,-35.28883657,149.1400347
2025 Apr 18 11:50:00 AM,BRUSHTAIL POSSUM,-35.27525218,149.138819
2025 Apr 19 01:18:00 PM,WALLAROO,-35.29488433,149.0711904
2025 Apr 19 09:15:00 PM,EASTERN GREY KANGAROO,-35.26186148,149.1215714
2025 Apr 19 10:00:00 PM,WOMBAT,-35.44874892,149.0685688
2025 Apr 19 12:58:00 PM,BRUSHTAIL POSSUM,-35.3259771,149.1298016
2025 Apr 20 02:47:00 PM,WALLAROO,-35.19513122,149.0690925
2025 Apr 20 09:18:00 AM,FOX,-35.28523889,149.0929064
2025 Apr 20 12:39:00 PM,EASTERN GREY KANGAROO,-35.38255204,149.0939742
2025 Apr 22 02:59:00 PM,SWAN,-35.17364207,149.1431024
2025 Apr 22 06:37:00 PM,WOMBAT,-35.52427374,149.0708243
2025 Apr 22 10:06:00 AM,EASTERN GREY KANGAROO,-35.36626093,149.0519918
2025 Apr 22 11:16:00 AM,EASTERN GREY KANGAROO,-35.27681882,149.0871916
2025 Apr 23 11:01:00 AM,WALLABY,-35.29551666,149.1521687
2025 Apr 23 11:31:00 AM,BRUSHTAIL POSSUM,-35.19326375,149.120441
2025 Apr 24 08:27:00 AM,WALLAROO,-35.2750118,149.0658186
2025 Apr 24 11:00:00 AM,WOMBAT,-35.50762169,149.0728331
2025 Apr 24 11:55:00 AM,WOMBAT,-35.38826984,149.1747443
2025 Apr 25 01:11:00 PM,BRUSHTAIL POSSUM,-35.26928231,149.1352037
2025 Apr 26 01:38:00 PM,WALLAROO,-35.3909725,149.1105833
2025 Apr 26 09:58:00 PM,EASTERN GREY KANGAROO,-35.29084617,148.922189
2025 Apr 27 02:19:00 PM,RED NECKED WALLABY,-35.29648683,149.0624727
2025 Apr 27 05:12:00 PM,RED NECKED WALLABY,-35.29647497,149.0622778
2025 Apr 27 05:50:00 PM,EASTERN GREY KANGAROO,-35.29837054,149.0282795
2025 Apr 27 07:45:00 AM,WALLAROO,-35.27352471,149.0877454
2025 Apr 27 08:53:00 AM,WALLAROO,-35.42241469,149.1089945
2025 Apr 28 02:20:00 PM,BRUSHTAIL POSSUM,-35.36845909,149.0846154
2025 Apr 29 01:42:00 PM,EASTERN GREY KANGAROO,-35.33750346,149.1768235
2025 Apr 29 02:04:00 PM,WALLAROO,-35.21285753,149.1824561
2025 Apr 29 04:39:00 PM,RED NECKED WALLABY,-35.45216743,149.0453453
2025 Apr 29 08:19:00 AM,BRUSHTAIL POSSUM,-35.28862062,149.1397634
2025 Apr 29 08:42:00 AM,BRUSHTAIL POSSUM,-35.28174347,149.1370819
2025 Apr 29 10:33:00 AM,WALLAROO,-35.27742516,149.0793104
2025 Apr 29 11:19:00 AM,BRUSHTAIL POSSUM,-35.19414655,149.0415177
2025 Apr 30 09:59:00 AM,RED NECKED WALLABY,-35.30243634,149.1605855
2025 Aug 01 01:03:00 PM,SWAN,-35.22426273,149.0635421
2025 Aug 01 07:37:00 AM,EASTERN GREY KANGAROO,-35.40223206,149.0648371
2025 Aug 01 08:11:00 AM,WALLAROO,-35.37941834,149.0751067
2025 Aug 03 10:53:00 AM,EASTERN GREY KANGAROO,-35.31557611,149.0345056
2025 Aug 03 11:22:00 PM,WALLAROO,-35.37465977,149.0678824
2025 Aug 03 12:00:00 AM,WOMBAT,-35.25848287,149.0276474
2025 Aug 04 08:39:00 AM,WOMBAT,-35.48775207,149.149569
2025 Aug 04 09:15:00 AM,WOMBAT,-35.59214388,149.1421953
2025 Aug 04 10:05:00 AM,WALLAROO,-35.53900975,149.136545
2025 Aug 04 10:20:00 AM,FOX,-35.52430468,149.1436281
2025 Aug 04 11:14:00 AM,EASTERN GREY KANGAROO,-35.33246468,149.1106449
2025 Aug 05 01:50:00 PM,EASTERN GREY KANGAROO,-35.19994477,149.1006803
2025 Aug 05 02:24:00 PM,WALLABY,-35.27340211,149.0613067
2025 Aug 05 02:51:00 PM,EASTERN GREY KANGAROO,-35.32428901,149.0433171
2025 Aug 05 05:44:00 PM,EASTERN GREY KANGAROO,-35.35053001,149.0712357
2025 Aug 05 10:19:00 PM,WALLAROO,-35.38984688,149.1127944
2025 Aug 05 10:47:00 AM,EASTERN GREY KANGAROO,-35.3688738,149.0925535
2025 Aug 06 01:23:00 PM,FOX,-35.26973456,149.0427706
2025 Aug 06 05:15:00 PM,EASTERN GREY KANGAROO,-35.19919118,149.1000926
2025 Aug 06 06:47:00 PM,EASTERN GREY KANGAROO,-35.35523278,149.1331426
2025 Aug 06 06:49:00 PM,WOMBAT,-35.42475487,149.0726568
2025 Aug 06 07:24:00 PM,EASTERN GREY KANGAROO,-35.4450596,149.0935557
2025 Aug 07 08:16:00 AM,EASTERN GREY KANGAROO,-35.39434468,149.1410698
2025 Aug 07 10:48:00 AM,WALLAROO,-35.37728045,149.0700474
2025 Aug 07 11:38:00 AM,DUCK,-35.16397036,149.1014576
2025 Aug 07 12:46:00 AM,EASTERN GREY KANGAROO,-35.15954565,149.1022216
2025 Aug 08 02:16:00 PM,EASTERN GREY KANGAROO,-35.23219428,149.1243328
2025 Aug 08 08:30:00 AM,WOMBAT,-35.44371562,149.1302447
2025 Aug 08 09:01:00 AM,EASTERN GREY KANGAROO,-35.21735495,149.1947486
2025 Aug 08 09:20:00 PM,WALLAROO,-35.27831612,149.1041725
2025 Aug 09 03:08:00 PM,WOMBAT,-35.17924412,149.0699911
2025 Aug 10 02:52:00 PM,EASTERN GREY KANGAROO,-35.2991175,149.0290414
2025 Aug 10 08:24:00 PM,WALLABY,-35.18916723,149.0560706
2025 Aug 11 09:40:00 AM,WOMBAT,-35.50459712,149.1496585
2025 Aug 11 11:22:00 AM,BRUSHTAIL POSSUM,-35.25941468,149.1292874
2025 Aug 12 02:24:00 PM,EASTERN GREY KANGAROO,-35.3397179,149.1704657
2025 Aug 12 02:41:00 PM,WALLABY,-35.3685962,149.1294048
2025 Aug 12 02:55:00 PM,FOX,-35.39395002,149.1061331
2025 Aug 12 08:17:00 AM,WOMBAT,-35.38621129,149.0625677
2025 Aug 13 02:09:00 PM,FOX,-35.20756763,149.1707789
2025 Aug 13 02:23:00 PM,WOMBAT,-35.29093287,149.146886
2025 Aug 13 02:54:00 PM,SWAN,-35.23546137,149.068056
2025 Aug 13 04:55:00 PM,EASTERN GREY KANGAROO,-35.2792996,149.1474836
2025 Aug 13 08:37:00 AM,FOX,-35.32481393,149.0553952
2025 Aug 14 03:25:00 PM,MAGPIES,-35.39321079,149.0664961
2025 Aug 14 09:47:00 AM,EASTERN GREY KANGAROO,-35.20016895,149.1000456
2025 Aug 14 10:23:00 AM,BRUSHTAIL POSSUM,-35.41425374,149.0871146
2025 Aug 14 10:23:00 PM,WOMBAT,-35.44983625,148.9791517
2025 Aug 14 11:21:00 AM,WALLABY,-35.44569792,149.1112781
2025 Aug 14 11:21:00 AM,EASTERN GREY KANGAROO,-35.44553354,149.1129899
2025 Aug 14 11:42:00 AM,WALLAROO,-35.28515801,149.0999173
2025 Aug 15 01:28:00 PM,WALLAROO,-35.37185253,149.082152
2025 Aug 15 01:40:00 PM,COCKATOO,-35.23344867,149.0965575
2025 Aug 15 02:00:00 PM,WOMBAT,-35.27956485,149.0854706
2025 Aug 15 02:17:00 PM,FOX,-35.28004476,149.1854371
2025 Aug 15 08:44:00 PM,EASTERN GREY KANGAROO,-35.40477392,149.0647593
2025 Aug 15 08:45:00 AM,EASTERN GREY KANGAROO,-35.37378073,149.0593328
2025 Aug 15 08:52:00 AM,EASTERN GREY KANGAROO,-35.21641484,149.1939873
2025 Aug 15 08:57:00 AM,EASTERN GREY KANGAROO,-35.24334221,149.1917488
2025 Aug 15 10:50:00 AM,FOX,-35.20271713,149.1323957
2025 Aug 16 05:43:00 PM,WOMBAT,-35.26259703,148.933885
2025 Aug 16 06:40:00 PM,EASTERN GREY KANGAROO,-35.44474425,149.1148659
2025 Aug 16 09:58:00 AM,FOX,-35.22312158,149.1957841
2025 Aug 16 10:17:00 AM,EASTERN GREY KANGAROO,-35.17886786,149.0695174
2025 Aug 17 01:00:00 PM,WOMBAT,-35.40678282,149.1445968
2025 Aug 18 02:27:00 PM,EASTERN GREY KANGAROO,-35.44346157,149.0996352
2025 Aug 18 02:27:00 PM,EASTERN GREY KANGAROO,-35.44345641,149.0996395
2025 Aug 18 03:23:00 PM,WALLAROO,-35.37896513,149.0731632
2025 Aug 18 07:17:00 PM,EASTERN GREY KANGAROO,-35.35233872,149.1004719
2025 Aug 18 09:25:00 AM,EASTERN GREY KANGAROO,-35.39079134,149.1373704
2025 Aug 18 11:10:00 AM,FOX,-35.15055862,149.1492698
2025 Aug 18 12:26:00 AM,EASTERN GREY KANGAROO,-35.24687716,149.1898868
2025 Aug 19 09:38:00 AM,WALLAROO,-35.46017112,149.0417078
2025 Aug 20 01:08:00 PM,EASTERN GREY KANGAROO,-35.39597474,149.1049331
2025 Aug 20 03:07:00 PM,WALLAROO,-35.38554872,149.0610202
2025 Aug 20 10:50:00 AM,EASTERN GREY KANGAROO,-35.42489599,149.0705618
2025 Aug 20 11:20:00 AM,EASTERN GREY KANGAROO,-35.41574652,149.1442748
2025 Aug 20 12:06:00 PM,EASTERN GREY KANGAROO,-35.40914572,149.135023
2025 Aug 21 02:04:00 PM,WOMBAT,-35.50423813,149.1496334
2025 Aug 21 02:27:00 PM,FOX,-35.58759737,149.1396519
2025 Aug 21 06:45:00 PM,EASTERN GREY KANGAROO,-35.29667969,149.002671
2025 Aug 21 09:10:00 PM,EASTERN GREY KANGAROO,-35.19502694,149.1091518
2025 Aug 22 03:52:00 PM,WOMBAT,-35.28737375,149.0398503
2025 Aug 22 05:53:00 PM,WALLABY,-35.26913348,149.1607249
2025 Aug 23 04:26:00 PM,WOMBAT,-35.5149468,149.1479616
2025 Aug 24 02:12:00 PM,RED NECKED WALLABY,-35.41747386,149.14471
2025 Aug 25 09:41:00 AM,WOMBAT,-35.49437849,149.1507824
2025 Aug 25 10:40:00 PM,EASTERN GREY KANGAROO,-35.27373429,149.0625285
2025 Aug 25 10:46:00 AM,EASTERN GREY KANGAROO,-35.32957221,149.1617209
2025 Aug 27 07:59:00 PM,WOMBAT,-35.222526,149.0708449
2025 Aug 27 10:40:00 PM,WOMBAT,-35.45586495,149.0780575
2025 Aug 27 11:46:00 AM,WOMBAT,-35.27152136,149.0754316
2025 Aug 28 01:47:00 PM,EASTERN GREY KANGAROO,-35.27118328,149.0689641
2025 Aug 28 08:58:00 PM,EASTERN GREY KANGAROO,-35.37234836,149.0586806
2025 Aug 28 10:41:00 AM,EASTERN GREY KANGAROO,-35.39773879,149.1321597
2025 Aug 28 11:39:00 AM,EASTERN GREY KANGAROO,-35.30877555,149.0308178
2025 Aug 30 01:47:00 AM,WOMBAT,-35.39523415,149.0526983
2025 Aug 30 09:53:00 AM,EASTERN GREY KANGAROO,-35.39658718,149.1517818
2025 Aug 31 04:27:00 PM,EASTERN GREY KANGAROO,-35.32397574,149.0429219
2025 Dec 03 01:02:00 PM,WALLAROO,-35.27343085,149.0613572
2025 Dec 03 01:23:00 PM,EASTERN GREY KANGAROO,-35.21851136,149.117734
2025 Dec 03 01:44:00 PM,FOX,-35.3958591,149.1434929
2025 Dec 03 09:36:00 AM,WOMBAT,-35.32556903,149.001012
2025 Dec 03 10:38:00 AM,WALLAROO,-35.28402977,149.109562
2025 Dec 03 12:01:00 PM,BRUSHTAIL POSSUM,-35.22107535,149.0305387
2025 Dec 03 12:53:00 PM,EASTERN GREY KANGAROO,-35.42132561,149.0666419
2025 Dec 04 01:51:00 PM,EASTERN GREY KANGAROO,-35.20297303,149.1483845
2025 Dec 04 02:09:00 PM,FOX,-35.1819583,149.0964465
2025 Dec 04 07:05:00 AM,WALLABY,-35.26888421,149.136085
2025 Dec 04 07:30:00 AM,EASTERN GREY KANGAROO,-35.20329042,149.078522
2025 Dec 04 08:08:00 AM,WALLAROO,-35.39508902,149.0619186
2025 Dec 04 08:26:00 AM,WALLABY,-35.38874731,149.1138156
2025 Dec 05 06:27:00 PM,RED NECKED WALLABY,-35.29283794,149.1222332
2025 Dec 05 08:12:00 PM,WALLABY,-35.20295452,149.0536369
2025 Dec 06 05:12:00 PM,EASTERN GREY KANGAROO,-35.32022302,149.1254439
2025 Dec 06 05:45:00 PM,WALLABY,-35.38760487,149.0300379
2025 Dec 06 07:37:00 AM,EASTERN GREY KANGAROO,-35.30466605,149.1273686
2025 Dec 06 11:25:00 PM,EASTERN GREY KANGAROO,-35.24217979,149.0888598
2025 Dec 06 12:43:00 PM,BRUSHTAIL POSSUM,-35.23295083,149.1023038
2025 Dec 07 02:41:00 AM,EASTERN GREY KANGAROO,-35.4350044,149.1256252
2025 Dec 07 10:18:00 AM,DUCK,-35.17853615,149.1255854
2025 Dec 07 11:49:00 AM,BRUSHTAIL POSSUM,-35.33690941,149.1453659
2025 Dec 08 03:43:00 AM,EASTERN GREY KANGAROO,-35.27723984,149.078851
2025 Dec 08 10:21:00 AM,WALLABY,-35.29053023,149.1289046
2025 Dec 08 11:21:00 AM,RED NECKED WALLABY,-35.21967322,149.1956476
2025 Dec 10 06:23:00 AM,EASTERN GREY KANGAROO,-35.37889142,149.1817972
2025 Dec 10 07:16:00 AM,RED NECKED WALLABY,-35.20028774,149.1503172
2025 Dec 10 08:05:00 AM,BRUSHTAIL POSSUM,-35.36369946,149.0511936
2025 Dec 11 12:27:00 PM,SWAN,-35.18771323,149.1608442
2025 Dec 12 09:28:00 AM,FOX,-35.24089782,149.1173487
2025 Dec 13 10:03:00 AM,RED NECKED WALLABY,-35.14846195,149.096458
2025 Dec 14 08:59:00 AM,WOMBAT,-35.57937568,149.0665535
2025 Dec 17 06:08:00 AM,EASTERN GREY KANGAROO,-35.37207948,149.0570539
2025 Dec 17 06:39:00 AM,EASTERN GREY KANGAROO,-35.16985167,149.0601831
2025 Dec 18 05:58:00 AM,EASTERN GREY KANGAROO,-35.34216127,149.1228956
2025 Dec 18 08:28:00 AM,WALLABY,-35.3202041,149.0460874
2025 Dec 18 09:08:00 AM,EASTERN GREY KANGAROO,-35.26046031,149.0297219
2025 Dec 18 09:13:00 AM,EASTERN GREY KANGAROO,-35.27456305,149.0649212
2025 Dec 19 02:35:00 PM,RED NECKED WALLABY,-35.35343018,149.1334976
2025 Dec 19 02:37:00 PM,WALLABY,-35.27172568,149.0881273
2025 Dec 19 08:45:00 PM,WOMBAT,-35.2925659,149.0230717
2025 Dec 19 10:00:00 AM,BRUSHTAIL POSSUM,-35.391885,149.079868
2025 Dec 20 07:24:00 AM,WOMBAT,-35.32592922,149.0297664
2025 Dec 22 07:03:00 AM,FOX,-35.39093206,149.1374432
2025 Dec 24 08:34:00 AM,WALLABY,-35.27837735,149.1439784
2025 Dec 27 08:19:00 AM,RED NECKED WALLABY,-35.20892976,149.1922878
2025 Dec 27 11:21:00 PM,EASTERN GREY KANGAROO,-35.32864119,149.0263805
2025 Dec 28 04:25:00 AM,RED NECKED WALLABY,-35.22218406,149.1286067
2025 Dec 29 07:26:00 AM,FOX,-35.31619057,149.1628603
2025 Dec 29 10:25:00 AM,FOX,-35.26168583,149.147187
2025 Dec 29 11:06:00 AM,RED NECKED WALLABY,-35.19855942,149.0366894
2025 Dec 30 06:28:00 PM,BRUSHTAIL POSSUM,-35.2222572,149.1734168
2025 Dec 30 06:47:00 PM,FOX,-35.26535728,149.0861876
2025 Dec 30 07:09:00 PM,EASTERN GREY KANGAROO,-35.29691384,149.0703476
2025 Dec 30 07:14:00 PM,FOX,-35.29899817,149.0686449
2025 Dec 30 09:25:00 AM,WALLABY,-35.20799295,149.1714079
2025 Dec 30 10:48:00 AM,WALLAROO,-35.32054129,149.2116453
2025 Dec 30 10:48:00 AM,WALLAROO,-35.32054129,149.2116453
2025 Dec 30 11:26:00 AM,WALLAROO,-35.2713112,149.0570679
2025 Dec 30 12:32:00 PM,RED NECKED WALLABY,-35.21746767,149.1166766
2025 Feb 01 01:16:00 AM,EASTERN GREY KANGAROO,-35.38697081,149.1154657
2025 Feb 01 01:20:00 AM,WALLAROO,-35.39145467,149.1106127
2025 Feb 01 06:57:00 AM,BRUSHTAIL POSSUM,-35.4083564,149.1259532
2025 Feb 01 11:55:00 PM,EASTERN GREY KANGAROO,-35.22672785,149.0746545
2025 Feb 02 12:33:00 PM,FOX,-35.20016482,149.0343152
2025 Feb 03 01:19:00 PM,BRUSHTAIL POSSUM,-35.20291855,149.1066301
2025 Feb 03 07:20:00 AM,EASTERN GREY KANGAROO,-35.21256817,149.1785856
2025 Feb 03 09:00:00 AM,WALLAROO,-35.38082038,149.093813
2025 Feb 03 12:45:00 AM,EASTERN GREY KANGAROO,-35.18338172,149.1571433
2025 Feb 06 08:27:00 AM,EASTERN GREY KANGAROO,-35.29895517,149.1058172
2025 Feb 06 11:56:00 AM,EASTERN GREY KANGAROO,-35.40976079,149.1340095
2025 Feb 09 10:56:00 AM,FOX,-35.30219976,149.1272828
2025 Feb 09 12:34:00 PM,WALLAROO,-35.37675926,149.0696131
2025 Feb 10 07:48:00 AM,WALLABY,-35.28120357,149.1339866
2025 Feb 10 08:04:00 PM,EASTERN GREY KANGAROO,-35.36754043,149.0841802
2025 Feb 10 08:19:00 AM,WALLABY,-35.44679808,149.0927639
2025 Feb 10 10:32:00 AM,WALLABY,-35.28139295,149.1414485
2025 Feb 10 10:43:00 AM,BRUSHTAIL POSSUM,-35.26483969,149.1481779
2025 Feb 10 12:32:00 PM,WOMBAT,-35.52781323,149.1419551
2025 Feb 11 06:32:00 PM,WOMBAT,-35.25122987,148.9601116
2025 Feb 13 02:47:00 PM,BRUSHTAIL POSSUM,-35.34579976,149.0640522
2025 Feb 15 03:01:00 PM,EASTERN GREY KANGAROO,-35.2706341,149.0549617
2025 Feb 15 10:11:00 AM,WOMBAT,-35.42613504,149.0832399
2025 Feb 16 01:07:00 PM,BROWN SNAKE,-35.38426586,149.0937893
2025 Feb 17 01:27:00 PM,WALLAROO,-35.19919468,149.0524472
2025 Feb 17 08:03:00 AM,RED NECKED WALLABY,-35.24112584,149.0332782
2025 Feb 17 10:17:00 AM,WOMBAT,-35.33790587,149.221653
2025 Feb 17 12:59:00 PM,BRUSHTAIL POSSUM,-35.26031263,149.0769874
2025 Feb 18 02:05:00 PM,EASTERN GREY KANGAROO,-35.33231651,149.0254374
2025 Feb 18 07:59:00 AM,WALLABY,-35.20879074,149.0365956
2025 Feb 18 09:57:00 AM,EASTERN GREY KANGAROO,-35.18151334,149.1543941
2025 Feb 19 01:43:00 PM,EASTERN GREY KANGAROO,-35.40457474,149.1457033
2025 Feb 19 05:59:00 PM,EASTERN GREY KANGAROO,-35.32967514,149.0672463
2025 Feb 19 08:09:00 AM,EASTERN GREY KANGAROO,-35.25076644,149.0655002
2025 Feb 20 10:15:00 AM,WALLAROO,-35.19919485,149.0420611
2025 Feb 26 12:10:00 PM,FOX,-35.23464569,149.1448652
2025 Feb 26 12:46:00 PM,BRUSHTAIL POSSUM,-35.18827953,149.0246099
2025 Feb 27 01:33:00 PM,BRUSHTAIL POSSUM,-35.18092875,149.1215984
2025 Feb 28 02:41:00 PM,BRUSHTAIL POSSUM,-35.24703546,149.158659
2025 Feb 28 09:51:00 AM,BRUSHTAIL POSSUM,-35.32492063,149.1719316
2025 Jan 01 01:03:00 PM,EASTERN GREY KANGAROO,-35.31681948,149.022703
2025 Jan 01 01:23:00 PM,EASTERN GREY KANGAROO,-35.31485233,149.0330348
2025 Jan 01 02:11:00 PM,WALLAROO,-35.36752864,149.0619341
2025 Jan 02 01:33:00 PM,BRUSHTAIL POSSUM,-35.30161186,149.1377476
2025 Jan 02 05:42:00 AM,EASTERN GREY KANGAROO,-35.24233715,149.1110087
2025 Jan 02 09:27:00 AM,WALLABY,-35.28483225,149.0963747
2025 Jan 02 11:13:00 AM,EASTERN GREY KANGAROO,-35.20287077,149.1683842
2025 Jan 02 11:14:00 AM,BRUSHTAIL POSSUM,-35.34054515,149.1239783
2025 Jan 02 11:56:00 AM,WALLABY,-35.19762314,149.1307319
2025 Jan 03 06:28:00 PM,EASTERN GREY KANGAROO,-35.47642697,149.1432072
2025 Jan 03 07:41:00 AM,WALLAROO,-35.26955958,149.0879149
2025 Jan 04 05:58:00 AM,EASTERN GREY KANGAROO,-35.20079018,149.0983228
2025 Jan 04 10:29:00 AM,WOMBAT,-35.49458281,149.150726
2025 Jan 04 10:32:00 AM,WOMBAT,-35.48848429,149.1496469
2025 Jan 05 08:30:00 PM,EASTERN GREY KANGAROO,-35.30098917,149.1190281
2025 Jan 06 11:33:00 AM,EASTERN GREY KANGAROO,-35.28723324,149.0682547
2025 Jan 07 06:52:00 PM,WALLAROO,-35.28321593,149.0876548
2025 Jan 07 07:37:00 AM,WALLAROO,-35.3036783,149.1670607
